Player Id,Player College GSIS,Name,Unnamed: 7,Conf,Team,#,POS,S,DEF,DEF%,RUND,PRSH,COV,DEF GRD,RUND GRD,PRSH GRD,COV.1,KEY,PEN,BP,TKL,AST,MT,STOP
97213,340214,Taylor Morin,wake-forest-demon-deacons,ACC,WAKE,02,WR,2024,1,0.0,1,0,0,60.0,60.0,,,0,0-0,0,0,0,0,0
176063,424494,Travon West,wake-forest-demon-deacons,ACC,WAKE,D27,CB,2024,21,0.0,9,0,12,53.9,61.0,,53.0,2,0-0,0,1,0,0,0
176059,429230,Tyler Walton,wake-forest-demon-deacons,ACC,WAKE,D42,ED,2024,34,0.0001,15,19,0,65.3,70.5,56.1,,9,0-0,1,3,0,1,3
176055,429222,William Tackie Jr.,wake-forest-demon-deacons,ACC,WAKE,D37,CB,2024,18,0.0,8,0,10,61.4,60.8,,60.8,2,0-0,0,2,0,0,0
123381,360042,Wyatt Crespi,wake-forest-demon-deacons,ACC,WAKE,D98,DI,2024,72,0.0001,39,33,0,63.8,65.6,57.6,,17,0-0,0,1,0,0,1
144194,393486,Zach Igwebe,wake-forest-demon-deacons,ACC,WAKE,21,HB,2024,1,0.0,1,0,0,62.0,60.0,,,0,0-0,0,1,0,0,0
144196,426549,Zach Lohavichan,wake-forest-demon-deacons,ACC,WAKE,D94,DI,2024,335,0.0005,154,181,0,66.4,68.0,59.8,60.0,67,0-0,1,9,4,1,9
157530,386162,Zamari Stevenson,wake-forest-demon-deacons,ACC,WAKE,D17,CB,2024,291,0.0004,104,1,186,65.4,80.5,60.0,61.7,32,2-0,0,27,1,5,10
158729,386356,AJ Jones,arizona-wildcats,Big 12,ARIZONA,06,WR,2024,1,0.0,0,0,1,62.4,,,60.0,0,0-0,0,0,0,0,0
158491,400338,Chase Kennedy,arizona-wildcats,Big 12,ARIZONA,D11,ED,2024,365,0.0005,164,168,33,61.6,51.6,66.0,76.3,89,2-1,0,16,5,6,12
166993,424577,Chris Hunter,arizona-wildcats,Big 12,ARIZONA,16,WR,2024,1,0.0,1,0,0,60.2,60.0,,,0,0-0,0,0,0,0,0
142181,353754,Chubba Maae,arizona-wildcats,Big 12,ARIZONA,D92,DI,2024,139,0.0002,68,71,0,63.5,66.1,60.9,60.0,31,1-0,0,4,4,0,3
183728,428837,Cyrus Durham,arizona-wildcats,Big 12,ARIZONA,D99,ED,2024,15,0.0,6,9,0,59.8,57.4,62.2,,3,0-0,0,0,0,1,0
146252,362986,Dalton Johnson,arizona-wildcats,Big 12,ARIZONA,D43,S,2024,681,0.001,312,23,346,64.4,70.7,62.3,55.4,124,0-0,0,71,26,13,33
175375,424771,Demetrius Freeney,arizona-wildcats,Big 12,ARIZONA,D07,CB,2024,69,0.0001,40,0,29,68.9,78.6,,64.8,7,0-0,0,5,1,0,1
171858,424578,Dominic Lolesio,arizona-wildcats,Big 12,ARIZONA,D42,ED,2024,256,0.0004,118,119,19,51.4,56.2,54.1,43.9,67,1-0,0,19,3,2,13
171856,426406,Emmanuel Karnley,arizona-wildcats,Big 12,ARIZONA,D23,CB,2024,369,0.0005,166,2,201,53.5,42.5,58.0,59.5,50,3-0,0,15,3,4,5
171852,406902,Gavin Hunter,arizona-wildcats,Big 12,ARIZONA,D10,S,2024,53,0.0001,30,2,21,43.3,44.3,58.4,46.9,10,0-0,0,0,0,2,0
171868,406922,Genesis Smith,arizona-wildcats,Big 12,ARIZONA,D12,S,2024,749,0.0011,349,6,394,72.1,72.9,63.6,71.7,88,2-0,1,48,11,15,14
129727,350468,Gunner Maldonado,arizona-wildcats,Big 12,ARIZONA,D09,S,2024,190,0.0003,76,2,112,64.1,68.7,59.8,61.6,16,0-0,0,14,3,4,4
158728,419486,Isaiah Johnson,arizona-wildcats,Big 12,ARIZONA,D91,DI,2024,170,0.0003,81,89,0,49.3,46.4,64.6,60.0,52,2-0,0,3,2,2,5
174734,412292,Jack Luttrell,arizona-wildcats,Big 12,ARIZONA,D13,S,2024,378,0.0006,194,6,178,53.6,53.0,68.2,54.7,47,2-0,0,34,12,15,5
158733,386376,Jacob Manu,arizona-wildcats,Big 12,ARIZONA,D05,LB,2024,358,0.0005,145,49,164,63.3,64.6,68.9,63.9,81,3-0,0,31,12,7,14
158715,406892,Jai-Ayviauynn Celestine,arizona-wildcats,Big 12,ARIZONA,D24,S,2024,14,0.0,10,0,4,58.6,54.1,,63.2,1,0-0,0,0,0,1,0
81284,313162,Jared Small,arizona-wildcats,Big 12,ARIZONA,D40,LB,2024,22,0.0,19,0,3,53.5,75.8,,39.5,4,0-0,0,2,0,0,1
189627,428893,Jeremiah Patterson,arizona-wildcats,Big 12,ARIZONA,02,WR,2024,1,0.0,0,0,1,62.4,,,60.0,0,0-0,0,0,0,0,0
183732,443971,Johno Price,arizona-wildcats,Big 12,ARIZONA,D21,CB,2024,33,0.0,19,0,14,59.3,68.2,,55.3,3,0-0,0,0,2,0,0
158742,386387,Jonah Savaiinaea,arizona-wildcats,Big 12,ARIZONA,71,T,2024,1,0.0,1,0,0,60.2,60.0,,,0,0-0,0,0,0,0,0
171867,428903,Julian Savaiinaea,arizona-wildcats,Big 12,ARIZONA,D41,DI,2024,47,0.0001,27,20,0,80.1,84.5,60.8,,11,0-0,0,2,1,0,3
171855,406906,Kamuela Ka'aihue,arizona-wildcats,Big 12,ARIZONA,D18,LB,2024,133,0.0002,72,11,50,61.4,52.5,59.0,69.5,22,0-0,0,9,4,3,4
171860,420375,Keanu Mailoto,arizona-wildcats,Big 12,ARIZONA,D95,DI,2024,96,0.0001,51,45,0,61.1,66.5,51.6,60.0,21,0-0,0,3,2,2,3
99808,350158,Kevon Darton,arizona-wildcats,Big 12,ARIZONA,D45,DI,2024,171,0.0003,80,90,1,61.0,65.4,54.8,64.3,43,1-0,0,12,1,3,9
131766,351135,Lance Keneley,arizona-wildcats,Big 12,ARIZONA,D90,ED,2024,217,0.0003,120,94,3,65.7,70.0,63.7,45.9,47,1-0,0,10,10,1,6
158649,397525,Marquis Groves-Killebrew,arizona-wildcats,Big 12,ARIZONA,D20,CB,2024,436,0.0006,202,2,232,53.8,40.2,68.3,56.0,48,2-0,0,24,3,6,6
143026,362387,Owen Goss,arizona-wildcats,Big 12,ARIZONA,D27,S,2024,583,0.0009,292,15,276,67.2,67.6,69.1,65.3,79,0-0,0,40,12,11,15
100444,338918,Stanley Ta'ufo'ou,arizona-wildcats,Big 12,ARIZONA,D47,DI,2024,415,0.0006,197,216,2,62.4,59.1,64.6,63.5,111,1-0,0,19,12,10,18
158731,386358,Sterling Lane II,arizona-wildcats,Big 12,ARIZONA,D08,ED,2024,211,0.0003,89,109,13,60.9,68.1,54.2,68.8,44,2-0,0,14,6,2,9
158748,395335,Ta'ita'i Uiagalelei,arizona-wildcats,Big 12,ARIZONA,D46,DI,2024,554,0.0008,248,292,14,64.4,61.3,68.9,54.4,147,1-0,1,24,8,13,18
158719,391866,Tacario Davis,arizona-wildcats,Big 12,ARIZONA,D01,CB,2024,684,0.001,310,3,371,59.0,54.9,64.5,61.7,68,4-0,0,38,4,3,15
171843,406885,Taye Brown,arizona-wildcats,Big 12,ARIZONA,D06,LB,2024,704,0.001,318,68,318,64.5,66.7,72.0,53.9,120,0-0,2,50,17,6,28
146179,359584,Tre Smith,arizona-wildcats,Big 12,ARIZONA,D03,ED,2024,566,0.0008,254,306,6,71.7,64.9,74.1,55.9,154,0-0,0,27,12,7,29
131596,351646,Treydan Stukes,arizona-wildcats,Big 12,ARIZONA,D02,CB,2024,195,0.0003,77,1,117,68.7,73.5,48.5,67.1,34,0-0,0,13,4,4,6
183752,429597,Albert Smith III,arizona-state-sun-devils,Big 12,ARIZONA ST,D53,ED,2024,35,0.0001,13,22,0,58.9,54.7,61.9,,7,0-0,0,0,0,1,0
163270,412640,Blazen Lono-Wong,arizona-state-sun-devils,Big 12,ARIZONA ST,D97,DI,2024,138,0.0002,61,77,0,57.1,59.1,54.5,,22,0-0,0,5,0,0,3
171879,412633,C.J. Fite,arizona-state-sun-devils,Big 12,ARIZONA ST,D99,DI,2024,532,0.0008,235,297,0,64.5,69.9,53.5,62.2,113,0-0,1,20,6,5,18
131619,352052,Caleb McCullough,arizona-state-sun-devils,Big 12,ARIZONA ST,D22,LB,2024,484,0.0007,201,38,245,75.4,75.5,57.0,76.7,105,1-0,0,57,18,7,30
183753,419338,Chance Symons,arizona-state-sun-devils,Big 12,ARIZONA ST,D50,ED,2024,6,0.0,4,2,0,59.4,60.5,57.9,,3,0-0,0,1,1,0,1
144631,362082,Clayton Smith,arizona-state-sun-devils,Big 12,ARIZONA ST,D10,ED,2024,589,0.0009,235,342,12,71.3,73.8,63.3,68.9,101,2-1,1,25,8,4,22
174122,406612,Cole Martin,arizona-state-sun-devils,Big 12,ARIZONA ST,D00,S,2024,26,0.0,11,0,15,56.8,75.7,,48.7,6,0-0,0,3,0,0,2
171885,406800,Elijah O'Neal,arizona-state-sun-devils,Big 12,ARIZONA ST,D15,ED,2024,490,0.0007,212,269,9,57.4,56.8,61.0,54.1,90,1-0,3,17,8,2,23
72474,350838,Ian Shewell,arizona-state-sun-devils,Big 12,ARIZONA ST,D52,DI,2024,6,0.0,4,2,0,58.8,59.7,58.7,,2,0-0,0,1,0,0,1
163863,387222,J'Mond Tapp,arizona-state-sun-devils,Big 12,ARIZONA ST,D14,DI,2024,2,0.0,0,2,0,57.7,,57.6,,0,0-0,0,0,0,0,0
156498,429584,J.P. Deeter,arizona-state-sun-devils,Big 12,ARIZONA ST,D91,DI,2024,71,0.0001,18,52,1,52.3,55.9,53.6,59.5,7,0-0,0,2,0,0,1
158730,391868,Jacob Kongaika,arizona-state-sun-devils,Big 12,ARIZONA ST,D98,DI,2024,329,0.0005,141,188,0,49.3,44.8,57.1,60.0,71,1-0,0,5,4,5,6
158522,387192,Javan Robinson,arizona-state-sun-devils,Big 12,ARIZONA ST,D12,CB,2024,782,0.0012,313,4,465,70.3,79.3,54.4,68.0,76,3-1,0,44,7,7,10
97566,348843,Jeff Clark,arizona-state-sun-devils,Big 12,ARIZONA ST,D05,DI,2024,473,0.0007,192,278,3,57.5,56.2,63.1,55.2,112,2-0,0,12,7,6,10
157032,386636,Jordan Crook,arizona-state-sun-devils,Big 12,ARIZONA ST,D08,LB,2024,405,0.0006,179,32,194,70.2,76.4,59.5,65.1,113,2-0,0,43,12,8,28
123586,350749,Justin Wodtly,arizona-state-sun-devils,Big 12,ARIZONA ST,D95,ED,2024,362,0.0005,138,221,3,67.7,70.3,62.8,64.0,85,2-0,3,16,8,5,12
171890,426524,K'Vion Thunderbird,arizona-state-sun-devils,Big 12,ARIZONA ST,D45,LB,2024,26,0.0,11,4,11,75.2,65.9,66.4,71.1,5,0-0,0,2,1,1,3
157735,387015,Kamari Wilson,arizona-state-sun-devils,Big 12,ARIZONA ST,D20,S,2024,112,0.0002,58,5,49,61.1,55.7,87.1,59.0,15,0-0,0,5,3,1,3
171875,415789,Keith Abney,arizona-state-sun-devils,Big 12,ARIZONA ST,D01,CB,2024,861,0.0013,350,5,506,66.1,76.9,52.9,63.5,89,7-0,0,49,8,6,16
171877,422396,Keontez Bradley,arizona-state-sun-devils,Big 12,ARIZONA ST,D23,CB,2024,13,0.0,6,0,7,47.0,60.0,,55.8,2,0-0,0,0,0,0,0
156945,385550,Keyshaun Elliott,arizona-state-sun-devils,Big 12,ARIZONA ST,D44,LB,2024,482,0.0007,198,29,255,67.7,77.0,69.3,58.5,100,3-0,1,44,21,13,26
144612,385300,Krew Jackson,arizona-state-sun-devils,Big 12,ARIZONA ST,D43,LB,2024,11,0.0,5,1,5,60.5,73.1,60.0,51.1,3,0-0,0,2,0,0,0
183748,431967,Kyan McDonald,arizona-state-sun-devils,Big 12,ARIZONA ST,D38,LB,2024,40,0.0001,15,0,25,38.0,42.6,,40.3,7,0-0,0,2,0,3,1
157115,391185,Laterrance Welch,arizona-state-sun-devils,Big 12,ARIZONA ST,D03,CB,2024,175,0.0003,78,2,95,64.5,48.5,53.7,68.4,36,0-0,0,18,1,5,5
183743,429590,Martell Hughes,arizona-state-sun-devils,Big 12,ARIZONA ST,D18,LB,2024,138,0.0002,32,8,98,59.4,53.8,52.8,62.4,21,1-1,0,8,2,3,4
171891,426745,Montana Warren,arizona-state-sun-devils,Big 12,ARIZONA ST,D09,S,2024,73,0.0001,28,1,44,67.3,71.2,59.7,64.8,2,0-0,0,5,2,0,0
160351,387373,Myles Rowser,arizona-state-sun-devils,Big 12,ARIZONA ST,D04,S,2024,866,0.0013,344,25,497,66.2,72.9,71.3,63.7,113,5-0,2,71,34,17,21
183744,447527,Plas Johnson,arizona-state-sun-devils,Big 12,ARIZONA ST,D29,S,2024,12,0.0,2,1,9,63.6,62.1,59.4,62.5,3,0-0,0,1,0,0,1
123113,348209,Prince Dorbah,arizona-state-sun-devils,Big 12,ARIZONA ST,D32,ED,2024,414,0.0006,150,258,6,63.8,68.1,58.1,64.0,75,1-1,1,4,6,6,7
183737,429579,Rodney Bimage Jr.,arizona-state-sun-devils,Big 12,ARIZONA ST,D17,CB,2024,45,0.0001,17,0,28,70.0,70.9,,68.1,6,1-0,0,4,0,0,2
162890,429595,Roman Pitre,arizona-state-sun-devils,Big 12,ARIZONA ST,D13,ED,2024,45,0.0001,17,28,0,61.1,66.9,55.4,,2,0-0,0,0,0,0,0
183747,446321,Salesi Manu,arizona-state-sun-devils,Big 12,ARIZONA ST,D36,DI,2024,6,0.0,1,5,0,57.0,60.0,55.6,,2,0-0,0,0,0,0,0
149114,364245,Shamari Simmons,arizona-state-sun-devils,Big 12,ARIZONA ST,D07,CB,2024,831,0.0012,332,17,482,74.4,91.6,61.3,67.3,113,2-0,0,60,15,17,25
70946,386522,Tate Romney,arizona-state-sun-devils,Big 12,ARIZONA ST,D24,LB,2024,30,0.0,12,1,17,55.3,53.9,59.5,58.3,8,0-0,0,2,1,1,1
158705,406798,Tristan Monday,arizona-state-sun-devils,Big 12,ARIZONA ST,D93,DI,2024,17,0.0,8,9,0,39.7,39.4,56.1,,6,0-0,0,0,0,0,0
123103,348171,Xavion Alford,arizona-state-sun-devils,Big 12,ARIZONA ST,D02,S,2024,898,0.0013,366,9,523,75.0,68.4,51.4,77.2,57,1-0,0,60,20,9,9
163862,387219,Zac Swanson,arizona-state-sun-devils,Big 12,ARIZONA ST,D92,DI,2024,261,0.0004,108,153,0,62.6,62.6,58.7,61.8,58,0-0,0,10,8,1,9
146160,380408,Zyrus Fiaseu,arizona-state-sun-devils,Big 12,ARIZONA ST,D30,LB,2024,353,0.0005,140,41,172,59.2,64.5,49.7,60.2,77,1-0,0,26,9,8,14
174627,415637,Brendan Bett,baylor-bears,Big 12,BAYLOR,D90,DI,2024,3,0.0,2,1,0,60.9,60.2,60.0,,0,0-0,0,0,0,0,0
122276,362453,Brooks Miller,baylor-bears,Big 12,BAYLOR,D41,LB,2024,72,0.0001,41,6,25,46.8,58.1,59.4,38.1,23,0-0,0,9,1,1,5
174630,407163,Caden Jenkins,baylor-bears,Big 12,BAYLOR,D08,CB,2024,560,0.0008,254,0,306,67.5,74.7,,65.1,53,7-2,0,22,5,3,7
144503,362456,Caleb Parker,baylor-bears,Big 12,BAYLOR,D47,S,2024,190,0.0003,121,21,48,46.2,46.3,54.1,46.6,48,1-0,0,10,5,3,4
174076,406706,Cameren Jenkins,baylor-bears,Big 12,BAYLOR,D23,S,2024,5,0.0,5,0,0,60.1,60.0,,,0,0-0,0,0,0,0,0
174651,407223,Carl Williams IV,baylor-bears,Big 12,BAYLOR,D15,CB,2024,440,0.0006,159,17,264,61.8,75.2,59.9,57.5,71,2-1,0,33,10,6,15
158560,386821,Carmello Jones,baylor-bears,Big 12,BAYLOR,D32,LB,2024,3,0.0,3,0,0,63.4,61.5,,,0,0-0,0,0,0,0,0
122280,349166,Chateau Reed,baylor-bears,Big 12,BAYLOR,D21,CB,2024,111,0.0002,59,0,52,50.6,56.2,,52.2,14,2-0,0,5,2,5,2
144530,385876,Cooper Lanz,baylor-bears,Big 12,BAYLOR,D97,DI,2024,268,0.0004,130,137,1,49.4,46.7,57.6,63.0,70,2-0,1,10,3,1,8
158557,393081,Corey Gordon Jr.,baylor-bears,Big 12,BAYLOR,D24,S,2024,376,0.0006,142,4,230,62.6,82.0,61.7,55.3,59,0-0,0,34,8,6,16
174632,429371,Corey Kelly,baylor-bears,Big 12,BAYLOR,D52,ED,2024,48,0.0001,18,22,8,59.6,60.7,66.9,57.7,8,1-1,0,4,0,0,3
174628,412340,DJ Coleman,baylor-bears,Big 12,BAYLOR,D33,S,2024,278,0.0004,146,4,128,66.4,65.0,67.1,65.4,33,1-1,0,20,5,7,8
174631,429370,DK Kalu,baylor-bears,Big 12,BAYLOR,D93,DI,2024,46,0.0001,38,8,0,45.7,44.6,56.8,,19,0-0,0,1,0,0,1
174637,412342,Dawson Pendergrass,baylor-bears,Big 12,BAYLOR,35,HB,2024,2,0.0,2,0,0,51.2,60.0,,,1,0-0,0,0,0,0,0
144522,367799,Devin Lemear,baylor-bears,Big 12,BAYLOR,D20,S,2024,510,0.0008,247,12,251,65.3,55.6,50.1,70.4,39,3-0,0,25,10,8,6
158573,407207,Devonte Tezino,baylor-bears,Big 12,BAYLOR,D59,DI,2024,246,0.0004,113,131,2,71.5,82.3,53.9,59.0,51,0-0,0,20,6,2,17
158551,386776,Devyn Bobby,baylor-bears,Big 12,BAYLOR,D03,S,2024,792,0.0012,375,0,417,61.6,69.3,,57.4,106,3-0,0,69,28,18,24
150107,362727,Elinus Noel III,baylor-bears,Big 12,BAYLOR,D98,DI,2024,430,0.0006,221,206,3,50.7,49.0,57.4,59.8,124,2-1,1,14,8,4,10
99314,325353,Garmon Randolph,baylor-bears,Big 12,BAYLOR,D05,ED,2024,341,0.0005,156,111,74,67.8,66.5,68.1,60.8,64,0-0,0,22,6,9,18
123449,349614,JaQues Evans,baylor-bears,Big 12,BAYLOR,D46,ED,2024,45,0.0001,20,22,3,59.0,58.2,58.5,60.9,13,0-0,1,1,1,2,1
158563,386837,Jackie Marshall,baylor-bears,Big 12,BAYLOR,D00,DI,2024,619,0.0009,288,329,2,78.5,88.4,63.9,58.9,175,3-0,0,33,9,9,33
191283,447809,Jackson Baird,baylor-bears,Big 12,BAYLOR,38,WR,2024,1,0.0,1,0,0,60.0,60.0,,,0,0-0,0,0,0,0,0
174639,415639,Jacob Redding,baylor-bears,Big 12,BAYLOR,D38,S,2024,86,0.0001,28,1,57,62.4,66.6,60.0,60.4,7,0-0,0,3,6,1,0
144528,367801,Jaden Maronen,baylor-bears,Big 12,BAYLOR,D58,LB,2024,1,0.0,1,0,0,60.1,60.0,,,0,0-0,0,0,0,0,0
158556,386797,Jeremy Evans,baylor-bears,Big 12,BAYLOR,D42,LB,2024,15,0.0,7,1,7,41.0,31.6,59.8,62.6,3,0-0,0,0,0,1,0
144513,368544,Josh Cameron,baylor-bears,Big 12,BAYLOR,34,WR,2024,2,0.0,2,0,0,60.2,60.0,,,0,0-0,0,0,0,0,0
124119,349405,Josh White,baylor-bears,Big 12,BAYLOR,D44,LB,2024,9,0.0,7,1,1,84.3,85.1,59.4,60.0,5,0-0,0,4,1,0,3
158569,412343,Kaian Roberts-Day,baylor-bears,Big 12,BAYLOR,D50,DI,2024,90,0.0001,19,70,1,55.8,60.4,51.9,63.8,14,0-0,0,2,1,0,2
169147,393347,Keaton Thomas,baylor-bears,Big 12,BAYLOR,D11,LB,2024,842,0.0012,388,95,359,69.8,70.0,65.1,64.6,170,1-0,0,68,36,7,37
123466,350213,Kendrick Simpkins,baylor-bears,Big 12,BAYLOR,D16,S,2024,135,0.0002,82,8,45,56.8,73.9,59.7,43.9,19,0-0,0,7,2,0,3
184823,444032,Kris Wokomah,baylor-bears,Big 12,BAYLOR,D29,S,2024,6,0.0,2,0,4,34.4,60.0,,30.8,2,0-0,0,2,0,0,0
184819,429382,Kyland Reed,baylor-bears,Big 12,BAYLOR,D45,LB,2024,56,0.0001,32,8,16,39.3,45.0,80.8,38.0,18,1-0,0,0,1,2,0
158561,386829,Kyler Jordan,baylor-bears,Big 12,BAYLOR,D40,ED,2024,312,0.0005,151,103,58,62.0,68.1,55.2,56.3,49,0-0,0,18,2,5,11
174646,423317,LeVar Thornton Jr.,baylor-bears,Big 12,BAYLOR,D25,CB,2024,181,0.0003,82,1,98,60.4,55.4,57.3,61.5,22,2-0,0,9,0,3,5
122271,349163,Lorando Johnson,baylor-bears,Big 12,BAYLOR,D18,CB,2024,530,0.0008,249,4,277,74.0,57.0,42.7,78.0,47,3-0,0,18,1,10,6
99396,325312,Matt Jones,baylor-bears,Big 12,BAYLOR,D02,LB,2024,852,0.0013,388,109,355,67.3,79.0,74.5,40.8,231,1-0,3,81,32,19,58
174629,407158,Micah Gifford,baylor-bears,Big 12,BAYLOR,88,WR,2024,1,0.0,1,0,0,60.1,60.0,,,0,0-0,0,0,0,0,0
144529,385188,Michael Mastrodicasa,baylor-bears,Big 12,BAYLOR,D39,S,2024,4,0.0,4,0,0,60.7,60.0,,,0,0-0,0,0,0,0,0
143956,362384,RaRa Dillworth,baylor-bears,Big 12,BAYLOR,D36,ED,2024,56,0.0001,37,6,13,75.2,79.6,57.7,64.5,9,0-0,0,8,2,0,3
158552,386786,Reggie Bush,baylor-bears,Big 12,BAYLOR,D22,CB,2024,195,0.0003,94,2,99,65.2,61.0,58.7,65.7,13,0-0,0,14,0,1,5
191292,429372,Ronnie Mageo,baylor-bears,Big 12,BAYLOR,D53,DI,2024,25,0.0,21,4,0,53.7,54.2,57.3,,15,0-0,0,1,1,0,1
99849,339387,Steve Linton,baylor-bears,Big 12,BAYLOR,D10,ED,2024,337,0.0005,140,131,66,64.8,64.1,77.2,53.6,89,4-0,0,22,1,6,20
174652,412345,Tay'Shawn Wilson,baylor-bears,Big 12,BAYLOR,D37,CB,2024,7,0.0,3,0,4,63.6,60.0,,62.8,0,0-0,0,0,0,0,0
144524,385054,Tevin Williams III,baylor-bears,Big 12,BAYLOR,D27,CB,2024,249,0.0004,116,4,129,71.8,68.5,52.4,72.1,15,0-0,0,14,0,2,6
174644,448262,Trent Thomas,baylor-bears,Big 12,BAYLOR,D92,DI,2024,1,0.0,0,1,0,60.0,,59.9,,0,0-0,0,0,0,0,0
74498,351957,Treven Ma'ae,baylor-bears,Big 12,BAYLOR,D09,DI,2024,634,0.0009,318,313,3,68.3,69.5,60.1,63.0,147,0-0,1,34,16,4,26
174653,407228,Trey Wilson,baylor-bears,Big 12,BAYLOR,D91,ED,2024,228,0.0003,115,112,1,51.9,48.5,58.2,59.5,75,0-0,0,12,3,1,10
175031,407335,Ace Kaufusi,byu-cougars,Big 12,BYU,D18,LB,2024,15,0.0,9,1,5,43.0,62.3,59.1,51.4,2,1-0,0,0,0,0,0
157430,400112,Aisea Moa,byu-cougars,Big 12,BYU,D58,LB,2024,142,0.0002,68,20,54,73.7,57.4,66.7,86.8,39,1-0,0,15,1,3,9
147517,363023,Blake Mangelson,byu-cougars,Big 12,BYU,D93,DI,2024,471,0.0007,215,252,4,68.7,76.7,63.3,50.6,111,2-0,2,18,9,5,15
163256,400110,Bodie Schoonover,byu-cougars,Big 12,BYU,D48,ED,2024,71,0.0001,31,35,5,65.9,72.1,61.3,49.7,10,0-0,0,4,1,1,3
163244,386492,Chika Ebunoha,byu-cougars,Big 12,BYU,D15,CB,2024,9,0.0,4,0,5,56.8,62.5,,53.5,1,0-0,0,1,0,0,0
131789,351045,Choe Bryant-Strother,byu-cougars,Big 12,BYU,D33,ED,2024,79,0.0001,36,16,27,51.2,49.9,57.4,53.5,13,0-0,0,6,2,1,3
128402,360135,Crew Wakley,byu-cougars,Big 12,BYU,D07,S,2024,360,0.0005,161,7,192,72.1,70.0,68.7,71.5,51,0-0,0,38,12,9,12
175034,407338,David Latu,byu-cougars,Big 12,BYU,D90,DI,2024,8,0.0,3,5,0,65.2,65.1,57.2,,1,0-0,0,0,0,0,0
183758,429914,Ephraim Asiata,byu-cougars,Big 12,BYU,D44,ED,2024,45,0.0001,10,27,8,46.2,52.2,50.8,60.9,8,1-0,0,0,2,0,0
147532,363037,Ethan Slade,byu-cougars,Big 12,BYU,D26,S,2024,47,0.0001,26,0,21,65.6,74.7,,57.3,7,0-0,0,5,1,2,2
163250,395551,Evan Johnson,byu-cougars,Big 12,BYU,D21,CB,2024,230,0.0003,78,3,149,78.6,63.0,83.5,78.1,30,0-0,0,16,1,3,7
189653,429941,Faletau Satuala,byu-cougars,Big 12,BYU,D10,S,2024,119,0.0002,44,0,75,49.7,62.3,,45.9,9,0-0,0,6,2,2,1
157254,393365,Harrison Taggart,byu-cougars,Big 12,BYU,D11,LB,2024,426,0.0006,186,41,199,75.9,72.1,68.6,73.9,103,0-0,0,45,15,7,26
101162,339937,Isaiah Bagnah,byu-cougars,Big 12,BYU,D13,ED,2024,410,0.0006,194,163,53,65.5,67.3,64.0,57.8,74,1-0,2,16,7,7,7
157436,407328,Isaiah Glasker,byu-cougars,Big 12,BYU,D16,LB,2024,667,0.001,287,88,292,76.1,70.6,76.1,81.4,126,2-0,1,53,15,14,37
147861,381834,Jack Kelly,byu-cougars,Big 12,BYU,D17,LB,2024,728,0.0011,315,115,298,61.2,65.3,70.6,45.8,156,0-0,0,47,8,13,30
128395,350669,Jakob Robinson,byu-cougars,Big 12,BYU,D00,CB,2024,785,0.0012,340,35,410,74.4,69.9,74.8,72.5,84,0-0,1,43,8,6,23
85725,412246,Jayden Dunlap,byu-cougars,Big 12,BYU,D29,CB,2024,20,0.0,4,0,16,61.4,60.0,,61.0,1,0-0,0,1,0,0,0
147520,363031,John Nelson,byu-cougars,Big 12,BYU,D94,DI,2024,490,0.0007,215,273,2,70.3,73.7,61.9,56.8,99,0-0,5,17,8,4,16
183783,429945,John Taumoepeau,byu-cougars,Big 12,BYU,D55,DI,2024,224,0.0003,94,130,0,67.0,75.2,53.5,60.0,26,0-0,0,5,4,0,3
189645,429922,Jonathan Kabeya,byu-cougars,Big 12,BYU,D23,CB,2024,60,0.0001,21,0,39,67.5,63.6,,67.2,4,1-0,0,1,0,1,1
147531,383915,Joshua Singh,byu-cougars,Big 12,BYU,D99,DI,2024,194,0.0003,107,87,0,64.8,70.0,53.9,66.4,45,1-0,0,7,3,1,6
175019,416033,Koa Eldredge,byu-cougars,Big 12,BYU,D20,CB,2024,3,0.0,0,0,3,63.0,,,62.4,0,0-0,0,0,0,0,0
103655,354544,Logan Lutui,byu-cougars,Big 12,BYU,D59,ED,2024,336,0.0005,133,161,42,62.0,76.8,57.2,40.9,50,1-0,1,11,3,4,7
189655,429946,Luke To'omalatai,byu-cougars,Big 12,BYU,D95,DI,2024,75,0.0001,43,31,1,71.8,71.6,65.0,60.3,19,0-0,0,6,2,0,2
175036,407341,Marcus McKenzie,byu-cougars,Big 12,BYU,D32,CB,2024,11,0.0,5,0,6,55.5,60.9,,54.6,1,0-0,0,0,0,0,0
78999,301243,Marque Collins,byu-cougars,Big 12,BYU,D02,CB,2024,725,0.0011,314,6,405,65.8,65.2,45.8,66.8,77,5-0,0,24,7,8,8
122060,349313,Micah Harper,byu-cougars,Big 12,BYU,D01,S,2024,104,0.0002,39,2,63,54.0,53.8,59.0,54.5,11,0-0,0,9,3,2,0
175024,422408,Miles Hall,byu-cougars,Big 12,BYU,D30,LB,2024,95,0.0001,44,12,39,73.8,79.2,70.2,58.7,20,0-0,0,6,6,3,6
168565,386486,Mory Bamba,byu-cougars,Big 12,BYU,D04,CB,2024,354,0.0005,139,1,214,73.3,70.8,58.1,72.7,24,2-0,0,16,5,2,3
183772,0,Nathan Hoke,byu-cougars,Big 12,BYU,D46,LB,2024,12,0.0,8,0,4,75.6,75.1,,61.3,3,0-0,0,1,0,0,0
